4.96953636109112e+17,21.7309646606445,0.716013669967651,69.5391006469727,4.19315671920776,-1.15817391872406,-6.70965766906738,0.850034832954407,3953.63525390625,5599.6826171875
4.96957615537264e+17,-15.2838439941406,19.0171661376953,-23.5914077758789,-70.4347076416016,91.2436752319336,1.94403755664825,76.275260925293,100.101905822754,150.966842651367
4.96959318669856e+17,-9.43360233306885,16.3418159484863,-5.68323373794556,-79.5504913330078,94.0617218017578,-4.52437019348145,88.9335098266602,103.040435791016,141.293853759766
4.96959882635276e+17,-15.6354026794434,25.2953586578369,-2.67641472816467,-85.2732467651367,85.8410568237305,-14.2975330352783,80.9352722167969,116.194427490234,146.454010009766
4.96960774887163e+17,-14.8168210983276,19.8901653289795,-1.77768683433533,-81.250617980957,89.0697860717773,-9.20114803314209,91.1836471557617,113.484893798828,152.269775390625
4.96965297455412e+17,-8.17000293731689,11.942195892334,0.300129145383835,-108.688079833984,96.7675323486328,-10.0645503997803,106.903678894043,109.180450439453,133.11897277832
4.96965679558708e+17,-13.8066072463989,19.071325302124,-3.03496670722961,-108.805801391602,97.0114364624023,-7.81677007675171,109.555435180664,103.846740722656,127.768089294434
4.96965798924859e+17,-6.67989730834961,9.94034767150879,-4.99666357040405,-119.597801208496,96.8787994384766,-2.23483657836914,123.265258789063,103.627586364746,124.91618347168
4.96967913097552e+17,-4.86781930923462,0.72473680973053,-12.1550054550171,-122.016654968262,95.8972091674805,-19.9799499511719,127.212959289551,107.66943359375,114.882034301758
4.96975312158844e+17,-2.67411971092224,-4.88902807235718,-31.8424911499023,-139.018905639648,117.210594177246,-10.9385356903076,95.0564880371094,91.0622711181641,119.553161621094
4.96979147650341e+17,-14.8801860809326,25.8662528991699,6.35009670257568,-143.712905883789,104.752182006836,-9.73496627807617,106.408172607422,105.698829650879,134.987869262695
4.9698418446058e+17,8.99248313903809,-23.964376449585,-39.6488418579102,-132.812240600586,122.004890441895,-26.7015991210938,46.2221946716309,79.1727523803711,131.592864990234
