3.50211215019226,NaN
2.21871709823608,NaN
8.29811191558838,NaN
9.13458728790283,NaN
3.98980641365051,NaN
4.97062349319458,NaN
38.8511734008789,NaN
11.1695604324341,NaN
4.00219869613647,NaN
4.39095449447632,195.410217285156
7.25443983078003,NaN
2.70051860809326,NaN
3.86935567855835,159.758239746094
0.986582040786743,103.167945861816
1.47867369651794,121.886405944824
5.91456937789917,NaN
4.45143508911133,NaN
6.41363048553467,179.365997314453
5.99638843536377,NaN
2.55793333053589,NaN
6.59898948669434,NaN
7.08372688293457,115.081176757813
2.96004009246826,198.407730102539
2.22310161590576,205.961578369141
6.43315839767456,NaN
3.14447641372681,194.352310180664
2.06727170944214,115.590476989746
4.90079927444458,NaN
1.51557087898254,56.7214050292969
3.05222153663635,154.591293334961
12.7004861831665,234.082977294922
10.1889114379883,248.220275878906
2.54231882095337,213.586761474609
15.0799264907837,NaN
10.5817489624023,NaN
6.61430025100708,178.333114624023
5.65744209289551,NaN
1.00154733657837,59.4547424316406
4.92972946166992,234.249725341797
2.82806897163391,257.083526611328
4.261559009552,193.862030029297
5.64242935180664,250.471740722656
3.90396213531494,NaN
2.62649416923523,NaN
3.19860649108887,NaN
3.02665519714355,NaN
1.71336114406586,141.377380371094
3.11858797073364,NaN
2.60576725006104,NaN
12.2917909622192,NaN
1.9074125289917,123.827491760254
9.59687805175781,215.134613037109
12.1171865463257,NaN
26.9670295715332,NaN
3.70288920402527,NaN
2.90062355995178,NaN
6.3804759979248,NaN
2.73189663887024,135.878158569336
1.84138131141663,58.9474411010742
2.91387748718262,NaN
1.34493291378021,105.389976501465
4.18962001800537,NaN
9.84926414489746,NaN
4.11304330825806,240.112060546875
5.75556993484497,NaN
4.87191247940063,162.196716308594
6.38295984268188,211.508285522461
8.37886810302734,238.581985473633
7.34453105926514,NaN
10.36217212677,NaN
1.69883048534393,141.546585083008
2.56061959266663,73.3750991821289
4.4665994644165,146.10270690918
8.81262493133545,NaN
3.83167314529419,296.118835449219
6.1014142036438,NaN
5.85390281677246,445.624359130859
2.80224967002869,NaN
2.53151082992554,NaN
9.26529216766357,NaN
6.72528886795044,304.783203125
1.65251100063324,68.3927841186523
3.3496208190918,NaN
4.47564125061035,NaN
23.3138103485107,350.331695556641
1.87541794776917,156.032485961914
6.8206524848938,259.547180175781
3.35455369949341,285.451812744141
1.79841136932373,83.926155090332
7.97281980514526,288.326538085938
2.63592386245728,160.757263183594
2.36145377159119,190.892868041992
3.46881103515625,272.288909912109
1.78113389015198,74.823616027832
14.8121366500854,NaN
6.54862928390503,453.864318847656
0.985856831073761,131.63606262207
6.6517162322998,NaN
9.06790637969971,NaN
7.22932147979736,465.650665283203
3.44938659667969,83.4818801879883
1.88662648200989,NaN
19.542667388916,324.203704833984
2.90122056007385,259.506469726563
13.9019527435303,326.844909667969
10.5970392227173,302.472351074219
4.29843807220459,NaN
10.2030611038208,NaN
2.80240392684937,NaN
3.90975546836853,113.581520080566
1.6854156255722,139.451309204102
